id,beds,price,abstract,city,state,create_date,expire_date
16960990,1,925,"  Come visit your new home! Open house hours:  

 Wednesday: 11 AM - 7 PM 
Saturday and Sunday: 10 AM - 4 PM 

 The open house will meet at 5755 Sir Walter Scott. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 Parc Kildare Appartements is located in the desirable residential suburb of C te Saint-Luc, these Montreal rental apartments are just west of downtown, and offer studio, one, two, and three bedroom apartments for rent. These spacious units feature hardwood flooring, renovated kitchen and bathrooms, professionally painted walls, and spacious balconies. Large living room and bedroom windows bring in an abundance of light creating a bright and beautiful living space. Find apartments in Montreal today! 

  Building amenities include:  

 
	 On-site laundry facilities 
	 Indoor and outdoor parking 
	 Outdoor swimming pool 
	 Elevators 
	 Many upgrades to come 
 

 Parc Kildare Appartements is within close proximity to many amenities including schools, synagogues, churches, restaurants, grocery stores and more. Bus routes are prevalent throughout the area allowing for easy travel in and out of the neighbourhood. You can also find the Cavendish Mall, which includes a movie theater, just five minutes away. A small park is located directly behind the complex and green space is plentiful for jogging, biking, and other outdoor activities. 

  Pictures  virtual tours may vary, please contact the rental agent for specific details and to view the unit. E O.E.    for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

  Come visit your new home! Open house hours:  

 Wednesday: 11 AM - 7 PM 
Saturday and Sunday: 10 AM - 4 PM 

 The open house will meet at 5755 Sir Walter Scott. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 Parc Kildare Appartements is located in the desirable residential suburb of C te Saint-Luc, these Montreal rental apartments are just west of downtown, and offer studio, one, two, and three bedroom apartments for rent. These spacious units feature hardwood flooring, renovated kitchen and bathrooms, professionally painted walls, and spacious balconies. Large living room and bedroom windows bring in an abundance of light creating a bright and beautiful living space. Find apartments in Montreal today! 

  Building amenities include:  

 
	 On-site laundry facilities 
	 Indoor and outdoor parking 
	 Outdoor swimming pool 
	 Elevators 
	 Many upgrades to come 
 

 Parc Kildare Appartements is within close proximity to many amenities including schools, synagogues, churches, restaurants, grocery stores and more. Bus routes are prevalent throughout the area allowing for easy travel in and out of the neighbourhood. You can also find the Cavendish Mall, which includes a movie theater, just five minutes away. A small park is located directly behind the complex and green space is plentiful for jogging, biking, and other outdoor activities. 

  Pictures  virtual tours may vary, please contact the rental agent for specific details and to view the unit. E O.E.    for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Côte Saint-Luc,QC,06/26/2014 10:18:36.1525,07/01/2014 11:07:22.174641
16984036,2,4199,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/27/2014 10:19:37.470778,07/01/2014 11:07:24.533832
17029033,1,685,"A tranquil haven removed from the noise of the city, Carrington Court Apartments allows you to experience a lifestyle of distinctive elegance. Located in Duluth, Georgia, only minutes from multiple major thoroughfares, Carrington Court Apartment Homes is within easy reach of world-class shopping, dining, and entertainment, but maintains the tranquility of peaceful suburban living, nestled in this lush, wooded environment. Carrington Court Apartment Homes offers studio, one and two bedroom garden apartments featuring an array of luxurious amenity options such as vaulted ceilings, sunrooms, cozy fireplaces and screened in porches and balconies. At Carrington Court Apartments, you'll enjoy award-winning landscaping, classic architecture, and recreational amenities reminiscent of the finest resorts. Escape to the quiet, wooded elegance of Carrington Court Apartments... where nature is our neighbor.None",Duluth,GA,06/30/2014 10:19:08.976402,07/01/2014 11:07:43.920972
16694771,2,1475,"  Spring into June Savings! Get June  Off OR a $500 Gift Card!  

 The Belgarde Apartments is a five storey low rise rental building located in trendy Sandy Hill and offers large bachelor, 1 and 2 bedroom apartments for rent in Ottawa. The units feature freshly painted walls, hardwood flooring and kitchens complete with fridges and stoves. Secure entrances, on-site laundry facilities, storage facilities and 24-hour emergency service make for comfortable and convenient apartment living. Parking is also available for a monthly fee. 

 Just a 10 minute walk to Ottawa s downtown core, these Ottawa apartment rentals are close to all necessary amenities including public transportation, grocery, restaurants and shopping. Close proximity to Highway 417 and public transportation routes make commutes to work or school easy! 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access building 
 On-site laundry 
 24-hour emergency service 
 Parking 
 On-site laundry facilities 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

 The Belgarde Apartments is a five storey low rise rental building located in trendy Sandy Hill and offers large bachelor, 1 and 2 bedroom apartments for rent in Ottawa. The units feature freshly painted walls, hardwood flooring and kitchens complete with fridges and stoves. Secure entrances, on-site laundry facilities, storage facilities and 24-hour emergency service make for comfortable and convenient apartment living. Parking is also available for a monthly fee. 

 Just a 10 minute walk to Ottawa s downtown core, these Ottawa apartment rentals are close to all necessary amenities including public transportation, grocery, restaurants and shopping. Close proximity to Highway 417 and public transportation routes make commutes to work or school easy! 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access building 
 On-site laundry 
 24-hour emergency service 
 Parking 
 On-site laundry facilities 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

 The Belgarde Apartments is a five storey low rise rental building located in trendy Sandy Hill and offers large bachelor, 1 and 2 bedroom apartments for rent in Ottawa. The units feature freshly painted walls, hardwood flooring and kitchens complete with fridges and stoves. Secure entrances, on-site laundry facilities, storage facilities and 24-hour emergency service make for comfortable and convenient apartment living. Parking is also available for a monthly fee. 

 Just a 10 minute walk to Ottawa s downtown core, these Ottawa apartment rentals are close to all necessary amenities including public transportation, grocery, restaurants and shopping. Close proximity to Highway 417 and public transportation routes make commutes to work or school easy! 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access building 
 On-site laundry 
 24-hour emergency service 
 Parking 
 On-site laundry facilities 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

 The Belgarde Apartments is a five storey low rise rental building located in trendy Sandy Hill and offers large bachelor, 1 and 2 bedroom apartments for rent in Ottawa. The units feature freshly painted walls, hardwood flooring and kitchens complete with fridges and stoves. Secure",Ottawa,ON,06/14/2014 10:16:57.417393,07/01/2014 11:06:07.052834
17047071,1,1445,"Stunning one bedroom, one bath gut rehab in Lakeview walkup features beautiful gourmet kitchen, dishwasher, central air, new bath, hardwood floors, large bedroom, great closet space, in-unit laundry, separate living and dining rooms, just a block to all that Southport Corridor offers including restaurants, shops, bars and el!None",Chicago,IL,07/01/2014 11:05:51.497919,07/15/2014 10:15:45.07687
17047070,1,595,"A tranquil haven removed from the noise of the city, Carrington Court Apartments allows you to experience a lifestyle of distinctive elegance. Located in Duluth, Georgia, only minutes from multiple major thoroughfares, Carrington Court Apartment Homes is within easy reach of world-class shopping, dining, and entertainment, but maintains the tranquility of peaceful suburban living, nestled in this lush, wooded environment. Carrington Court Apartment Homes offers studio, one and two bedroom garden apartments featuring an array of luxurious amenity options such as vaulted ceilings, sunrooms, cozy fireplaces and screened in porches and balconies. At Carrington Court Apartments, you'll enjoy award-winning landscaping, classic architecture, and recreational amenities reminiscent of the finest resorts. Escape to the quiet, wooded elegance of Carrington Court Apartments... where nature is our neighbor.None",Duluth,GA,07/01/2014 11:06:09.842585,07/05/2014 10:16:03.648987
17047065,1,1112,"Melograno at Teravista, located in Round Rock, Texas,  provides the next level in luxury living inspired by Tuscan design, bold colors, extravagant amenities, unique and varied floor plan options to satisfy your every desire. Take advantage of relaxed living in a spectacular setting, experience the finest Round Rock has to offer, visit Melograno at Teravista today!None",Round Rock,TX,07/01/2014 11:06:47.407367,07/03/2014 10:15:27.607722
17047072,2,1650,"Be the first to live in this new construction in Old Irving Park! Two bedrooms, two baths, fully equipped granite/stainless kitchen, custom stone baths, in-unit laundry, hardwood floors, gas fireplace, deck, garage included,1600 SF! A must see!None",Chicago,IL,07/01/2014 11:06:39.245064,07/08/2014 10:15:54.897434
17986097,1,1000,"Stunning gut rehabbed one bedroom, one bath on tree-lined street in Old Irving offers spacious living/dining room combination, central air, new Chef's kitchen, dishwasher, large bedroom, great closet space, newly refinished hardwood floors, on-site laundry, pet friendly, too!None",Chicago,IL,08/18/2014 12:00:39.636025,
17379772,1,820,,Grapevine,TX,07/17/2014 10:21:52.500314,08/21/2014 10:16:29.045353
18227103,3,1195,"PLEASE DO NOT CALL. Send us your EMAIL ADDRESS. If you do not provide an email address we have no way to respond back.

To apply, find out more about the property or take a viewing CLICK HERE: http://www.pacificlistings.com/apartment-for-rent/inglewood/pl4502/?utm_source=GTMA_medium=Ad_campaign=4502

This listing is from Pacific Listings. To find more Pacific Listings in the area click here: http://www.pacificlistings.com/our-listings/?utm_source=GTMA_medium=Ad_campaign=GTMA

3 BEDROOM + 2 BATHROOM
Located in LYNWOOD / 90262
Bright Lower Unit   NO Units Above!
*Only 1 Shared Wall!
Tile Flooring Throughout
Reserved Parking Included
Pets Welcome!

PROPERTY ID CODE: PL4502
Please refer to this code when contacting us about this apartment.

Spacious Layout
NEW Double Pane Windows
NEW Plumbing & Electrical Wiring
Oak Wood Cabinets
Working Gas Fireplace
Stove, Refrigerator & Microwave Included
2 Reserved Parking Spaces
Ceiling Fans in ALL Rooms
Water & Gardener Paid by Owner
Pets OK Under 35 LBS. (pets over 35 LBS. considered)

Across the Street from Helen Keller Elementary School!
Near South Gate, Downey, Bellflower, Lakewood & Plaza Mexico for Shopping.
Easy Access to the 105 & 710 Freeways

Available to View Daily

PLEASE DO NOT CALL. Send us your EMAIL ADDRESS. If you do not provide an email address we have no way to respond back.

To apply, find out more about the property or take a viewing CLICK HERE: http://www.pacificlistings.com/apartment-for-rent/inglewood/pl4502/?utm_source=GTMA_medium=Ad_campaign=4502

This listing is from Pacific Listings. To find more Pacific Listings in the area click here: http://www.pacificlistings.com/our-listings/?utm_source=GTMA_medium=Ad_campaign=GTMA 
None",Lynwood,CA,08/30/2014 08:22:02.936309,
